site_no,lat,lon,importance,importance_norm,n_channels,horizon
03298150,38.16006729,-85.5421797,1.052174749423621e-05,0.056925409280446995,1,1
05484500,41.53402778,-93.9497778,1.0499827784548187e-05,0.056806817910906644,1,1
07260673,35.3247222,-92.8730556,1.0479760319127057e-05,0.05669824766789855,1,1
03034000,40.93923105,-79.00836738,1.0479334489584264e-05,0.05669594381855979,1,1
06464100,43.12917164,-100.1070671,1.0478387801862199e-05,0.056690821990073706,1,1
03289193,38.06674334,-84.5543852,1.0451113678918027e-05,0.05654326184265402,1,1
03228750,40.35672806,-82.9215704,1.0445863743473027e-05,0.05651485831709267,1,1
03292474,38.2759036,-85.606072,1.0426163628462355e-05,0.056408275536003444,1,1
05592050,39.40588889,-88.8968056,1.0405551560851402e-05,0.05629675885253309,1,1
07247500,34.91259909,-95.1557985,1.039129623144471e-05,0.05621963378739081,1,1
07324400,35.5389379,-99.1698128,1.039108042230937e-05,0.05621846620345455,1,1
05315000,44.430156,-95.82945,1.0371879834806095e-05,0.056114585996991914,1,1
03351310,39.82975688,-86.20608069,1.0371664029087754e-05,0.05611341843154251,1,1
05569500,40.7077222,-90.2797778,1.0365058255561482e-05,0.05607767946690731,1,1
06038500,44.86639167,-111.3387806,1.0361245562627266e-05,0.056057051799700906,1,1
06410500,44.08470785,-103.5804702,1.0360370650470639e-05,0.056052318295819754,1,1
06602400,41.96491667,-95.99175,1.0351862351195277e-05,0.056006286168666375,1,1
03298550,37.92784138,-85.6535688,1.034413716006926e-05,0.05596449086167397,1,1
05576500,39.84312778,-89.5474778,1.0317695951020195e-05,0.05582143699654249,1,1
03339280,40.1044759,-86.5227576,1.0289300514103205e-05,0.055667810246890666,1,1
05393500,45.44916667,-89.9791667,1.0274419984862841e-05,0.05558730268692675,1,1
03406500,37.1711952,-84.296047,1.0260827775387486e-05,0.055513765274264645,1,1
05531500,41.8258333,-87.9002778,1.0241556360779078e-05,0.0554095018746157,1,1
03042000,40.4770127,-79.1867009,1.0214304419535677e-05,0.05526206173600592,1,1
05540160,41.83166667,-88.0477778,1.0186539182541355e-05,0.055111844532966574,1,1
05452200,41.8349969,-92.386297,1.0186412157319191e-05,0.055111157293250494,1,1
06880800,40.7311177,-97.1775413,1.0178981489800823e-05,0.055070955436102555,1,1
03298135,38.19479109,-85.557181,1.0176807065727063e-05,0.05505919123244571,1,1
06730200,40.05165184,-105.1788754,1.0164788208982337e-05,0.054994166070071175,1,1
03192000,38.2334395,-81.1809415,1.0157550854376971e-05,0.05495501008640554,1,1
05054000,46.861075,-96.7836924,1.0154982327356637e-05,0.05494111368260375,1,1
05540095,41.8175,-88.17138889,1.015157385886301e-05,0.05492267297547544,1,1
03036500,40.82034197,-79.531434,1.0144535784460172e-05,0.05488459514989112,1,1
03076500,39.6536111,-79.4083056,1.0133735067684062e-05,0.054826160443741875,1,1
06115200,47.63143056,-108.6877444,1.0128403014237527e-05,0.05479731263828794,1,1
05066500,47.40942385,-97.0611974,1.011147684991591e-05,0.054705737656842696,1,1
06887500,39.19833014,-96.3055532,1.0109486897478193e-05,0.05469497149304455,1,1
06020600,45.2418694,-112.1112389,1.0090744898521966e-05,0.05459357237071232,1,1
03011020,42.1568333,-78.7155556,1.007462655901879e-05,0.05450636793308044,1,1
07052120,37.15363889,-93.3627778,1.0074349325167204e-05,0.054504868025343954,1,1
06935980,38.76427778,-90.4327833,1.0072944485709244e-05,0.05449726747599021,1,1
05100000,48.9897138,-97.5570221,1.0069804745471185e-05,0.054480280659096554,1,1
05481650,41.6803333,-93.6676111,1.0068566558850566e-05,0.0544735817452343,1,1
07071500,36.64869444,-91.2008333,1.0061511076656909e-05,0.05443540973894306,1,1
03024000,41.43755525,-79.9558912,1.0060603733791362e-05,0.054430500776434,1,1
05459500,43.165,-93.1925,9.99911631698964e-06,0.054097837749788207,1,1
03161000,36.3933333,-81.4069444,9.988154418401627e-06,0.05403853100782778,1,1
05482500,41.9878611,-94.3770833,9.98713491912886e-06,0.054033015249785196,1,1
06873460,39.4397325,-99.1017567,9.985805631189419e-06,0.05402582345393135,1,1
03539778,36.1031293,-84.7182771,9.980690429092265e-06,0.05399814887106456,1,1
06809500,41.00902778,-95.2413611,9.975676881938341e-06,0.05397102426806109,1,1
06481000,43.79044595,-96.7456623,9.962323919086949e-06,0.05389878124228628,1,1
06821190,39.4009722,-94.7268333,9.951615512230895e-06,0.0538408459569778,1,1
06913000,38.5841777,-95.4535902,9.942150602691312e-06,0.053789638317786846,1,1
06447500,43.1669155,-101.6327322,9.936404831941174e-06,0.05375855219338,1,1
05584500,40.33152778,-90.8961944,9.908561127297846e-06,0.05360791045981116,1,1
07207000,36.5198333,-104.9786111,9.896318711885765e-06,0.05354167578650278,1,1
05090000,48.4247108,-97.412023,9.895184728274995e-06,0.05353554063821152,1,1
07342480,33.26650079,-95.9155217,9.894943752854175e-06,0.05353423689808049,1,1
03446000,35.39805556,-82.595,9.873982469990235e-06,0.053420830868642265,1,1
05440000,42.19444444,-88.9988889,9.870280821722152e-06,0.053400803982158976,1,1
05356500,45.4521867,-91.2609878,9.860384758208843e-06,0.053347263687063606,1,1
05419000,42.2583333,-90.285,9.854987812446606e-06,0.05331806479718832,1,1
03378000,38.38638889,-87.9758333,9.842767333772435e-06,0.053251948807376624,1,1
06935890,38.6828611,-90.4878889,9.825306193738946e-06,0.05315747946723574,1,1
03223425,40.5489487,-82.8212902,9.818136831596048e-06,0.05311869134059729,1,1
03025500,41.3895027,-79.8203322,9.788483803466597e-06,0.05295826069315984,1,1
07325800,35.2906111,-98.5942308,9.778428369503252e-06,0.05290385816219534,1,1
03209000,37.23705384,-82.34320179,9.7740014554442e-06,0.052879907397857105,1,1
06801000,41.06225556,-96.3245139,9.76238384814578e-06,0.052817053100062517,1,1
07064533,37.37569444,-91.5528056,9.759890673780365e-06,0.052803564373856485,1,1
07109500,38.24805799,-104.3991356,9.758959229429843e-06,0.05279852501600225,1,1
03527000,36.64870849,-82.7504384,9.756045696379748e-06,0.052782762039232496,1,1
05423500,43.64165509,-88.72066309,9.745065761506479e-06,0.05272335771624567,1,1
06294500,46.1244722,-107.4687917,9.727851585429085e-06,0.05263022451577986,1,1
05129290,48.52470717,-93.0750569,9.726602893452612e-06,0.05262346876519139,1,1
05457000,43.63757,-92.974797,9.710704513271464e-06,0.052537454365092565,1,1
03333050,40.59391667,-86.7703333,9.704879950284644e-06,0.0525059419540519,1,1
03465500,36.17824965,-82.4551657,9.702836536787847e-06,0.052494886551924254,1,1
07056515,35.94,-92.7133333,9.692776007531345e-06,0.05244045645408946,1,1
03042500,40.5172899,-79.171701,9.673393054843536e-06,0.0523355896042224,1,1
06741510,40.37873889,-105.0608167,9.667637615642359e-06,0.05230445117096356,1,1
03094000,41.23922335,-80.880642,9.654535819948228e-06,0.05223356702528284,1,1
05536235,41.5208611,-87.59013889,9.651797602832191e-06,0.052218752553626444,1,1
06759500,40.26840278,-103.8011917,9.649173635369954e-06,0.05220455620251573,1,1
03336645,40.13696944,-87.7446944,9.641871767486161e-06,0.05216505118511968,1,1
03289200,38.103687,-84.5879977,9.628314034345972e-06,0.05209170029845916,1,1
06827000,39.67184444,-102.0132611,9.622164111141262e-06,0.05205842760343742,1,1
07167500,37.70819167,-96.2232972,9.611888293231935e-06,0.05200283273761307,1,1
03023100,41.63255476,-80.1595043,9.58210631831984e-06,0.051841704454314144,1,1
07331300,34.3513333,-96.7103889,9.576346251669598e-06,0.051810540985344065,1,1
03300400,37.83283985,-85.2960686,9.55722813764306e-06,0.05170710698198795,1,1
05099600,48.9133284,-97.9170369,9.5457396043159e-06,0.05164495100817858,1,1
05451900,41.89943868,-92.474355,9.533988473033358e-06,0.0515813743106639,1,1
03303300,38.13894674,-86.7210978,9.520453303872629e-06,0.051508145501041096,1,1
06821080,39.56777778,-94.407,9.512388910579342e-06,0.051464515021496675,1,1
03109500,40.6758974,-80.5406244,9.501380732112722e-06,0.051404957893273644,1,1
06764880,41.1261111,-101.5766667,9.483141500755795e-06,0.051306278875313686,1,1
06625000,41.30328495,-106.7153597,9.480526954293618e-06,0.05129213349428039,1,1
03307000,37.12547797,-85.4040748,9.47763715453081e-06,0.05127649892080992,1,1
05369500,44.631,-91.9713333,9.477515860137799e-06,0.05127584268638029,1,1
03612000,37.335,-88.9252778,9.475546769389867e-06,0.05126518938978694,1,1
07185000,36.92868144,-94.9574574,9.470059629497613e-06,0.051235502526049075,1,1
06773500,41.328903,-97.6753296,9.469894735645773e-06,0.05123461040712977,1,1
06720460,39.8080421,-104.7938618,9.462594696759856e-06,0.051195115285091186,1,1
05126210,47.842038,-91.798854,9.461073622574225e-06,0.05118688587542227,1,1
07346070,32.71291998,-94.3460265,9.43394884691133e-06,0.05104013373590395,1,1
03164000,36.6473497,-80.978969,9.423502556853972e-06,0.05098361657111711,1,1
07335790,34.5748229,-95.3408025,9.417070518923854e-06,0.05094881756155335,1,1
05427948,43.1033333,-89.5116667,9.408028282169318e-06,0.05089989669281509,1,1
05293000,45.22619686,-96.348488,9.388956595498801e-06,0.05079671387361302,1,1
06483500,43.2150833,-96.2950278,9.387027240385673e-06,0.050786275557209555,1,1
06888000,39.34777386,-96.2174979,9.365789285645845e-06,0.05067137266047054,1,1
03106000,40.8170092,-80.2422837,9.365273981696474e-06,0.05066858473116147,1,1
06710150,39.5633216,-104.927758,9.35744838932937e-06,0.05062624622716264,1,1
06890100,39.5213873,-95.532756,9.356086902066343e-06,0.050618880224536145,1,1
06308500,46.3845944,-105.8455222,9.334873097738104e-06,0.0505041079878481,1,1
05212700,47.38884126,-93.3822856,9.326051357447648e-06,0.05045638006272206,1,1
07172000,37.00395556,-96.3166611,9.311117339369649e-06,0.05037558311413938,1,1
07334000,34.27148539,-95.9122049,9.300081483173664e-06,0.0503158762421525,1,1
03443000,35.29916667,-82.62388889,9.298515551456404e-06,0.05030740414149061,1,1
06431500,44.48248388,-103.861592,9.297998367564678e-06,0.0503046060412011,1,1
03252300,38.2474368,-84.05514979,9.285821415274078e-06,0.050238725540522805,1,1
06469400,47.1674635,-98.9690423,9.28522513494303e-06,0.050235499507783526,1,1
07169800,37.37559729,-96.185548,9.27534446173592e-06,0.05018204247827496,1,1
07348700,32.9945813,-93.39656,9.268950004768005e-06,0.050147446791558074,1,1
06796500,41.32,-96.4038889,9.263579902369315e-06,0.05011839313130907,1,1
03455500,35.3961111,-82.9375,9.24662623724964e-06,0.0500266693633447,1,1
03353620,39.70586947,-86.1035774,9.21902534295812e-06,0.049877341297364035,1,1
06917000,38.00892428,-94.7041264,9.213390230309254e-06,0.04984685386226318,1,1
06752260,40.5880833,-105.0692222,9.209602396949673e-06,0.04982636069186554,1,1
03291780,38.87810218,-85.2571616,9.205840425607797e-06,0.04980600744175619,1,1
03208950,37.1239952,-82.4387614,9.2020793646016e-06,0.04978565911680126,1,1
08014500,30.69875,-92.8931944,9.194356556797546e-06,0.04974387670420479,1,1
07139000,37.9558565,-100.8773844,9.193348099855373e-06,0.04973842068806238,1,1
05427718,43.20888889,-89.3525,9.156686503637301e-06,0.049540071851927374,1,1
07247000,34.91888889,-94.2994444,9.154957454706494e-06,0.04953071724442457,1,1
06889500,39.0994439,-95.7249828,9.152470723765949e-06,0.04951726337883443,1,1
03185000,37.7606708,-81.1623212,9.152399110710972e-06,0.04951687593345365,1,1
06889200,39.23833024,-95.8885992,9.15055839262466e-06,0.0495069171665767,1,1
07025400,36.40533398,-88.8547618,9.143008755036174e-06,0.04946607165019465,1,1
07375800,30.93073559,-90.6734317,9.130311781637089e-06,0.049397377699141196,1,1
03205470,38.59619126,-82.495157,9.122291746504283e-06,0.049353987208861076,1,1
05439500,42.11058064,-88.9006527,9.119057792716923e-06,0.04933649067199395,1,1
05463000,42.572,-92.6182778,9.116850325062796e-06,0.04932454769391417,1,1
05370000,44.85277778,-92.2383333,9.113457935977865e-06,0.04930619398059764,1,1
03144000,40.1197222,-82.13638889,9.099830099855177e-06,0.049232463818443886,1,1
03106500,40.88390519,-80.2336604,9.098328612140244e-06,0.049224340376710564,1,1
03229610,39.77422977,-83.0076834,9.084123396418087e-06,0.04914748643972493,1,1
07105490,38.79054685,-104.8641404,9.075319051046378e-06,0.049099852625664527,1,1
05540060,41.8564083,-88.2041611,9.065485007064745e-06,0.04904664787247662,1,1
07021000,37.14663889,-90.0755,9.061530422463025e-06,0.04902525253419176,1,1
07298500,34.62783574,-100.9406994,9.05899000523868e-06,0.04901150821174739,1,1
0351706800,35.4383333,-83.91888889,9.05404927573683e-06,0.048984777571310444,1,1
07230500,35.17257416,-96.9319662,9.029322474559086e-06,0.048850999101715885,1,1
06903400,40.9519722,-93.2598889,9.028612258617334e-06,0.04884715664748631,1,1
07263295,34.8761111,-92.7744444,9.022666080883924e-06,0.04881498626881926,1,1
06892495,38.97805556,-94.9227778,9.008065875745335e-06,0.0487359953356546,1,1
03191500,38.2646111,-81.0231111,8.995480675639868e-06,0.04866790610738976,1,1
07187000,37.0205833,-94.51375,8.991427595601207e-06,0.048645977882997994,1,1
03432350,35.92084908,-86.86548879,8.974284331052972e-06,0.04855322833247458,1,1
06478500,43.1858255,-97.635622,8.961460872458192e-06,0.04848385006338966,1,1
03413200,36.79757036,-84.89605849,8.944178284829157e-06,0.04839034673851449,1,1
03336900,40.14955556,-88.03363889,8.942550651668355e-06,0.048381540816885234,1,1
06712000,39.3558234,-104.7633092,8.937170528239363e-06,0.04835243294023808,1,1
07052152,37.14713889,-93.3754722,8.921660831139587e-06,0.04826852141739417,1,1
05451500,42.06582096,-92.9076997,8.89754389400905e-06,0.048138042472000486,1,1
07010061,38.62075,-90.3849167,8.890782431566179e-06,0.048101461189556126,1,1
06917060,37.99480556,-94.3693056,8.885319280241452e-06,0.04807190411025048,1,1
05387440,43.40691316,-91.8990464,8.882100725286943e-06,0.04805449088510158,1,1
07336200,34.24871203,-95.6052475,8.879514347440611e-06,0.04804049790365653,1,1
03229500,39.85673038,-82.9571255,8.859431486921845e-06,0.04793184436913871,1,1
03262001,39.03,-84.8041667,8.847722811876442e-06,0.04786849737098498,1,1
03284525,37.98841157,-84.4110465,8.837067924193554e-06,0.047810851638418424,1,1
05427850,43.1508333,-89.4019444,8.83483753894239e-06,0.04779878467013724,1,1
06807000,40.68180556,-95.8470833,8.820943873436706e-06,0.04772361630140857,1,1
06809210,41.346,-95.0768611,8.812407564743405e-06,0.04767743263596929,1,1
06600100,42.98280556,-96.0003333,8.80569230801115e-06,0.04764110133851929,1,1
05540275,41.7258972,-88.1631611,8.796526418261086e-06,0.04759151147469413,1,1
07124410,37.14390846,-104.5477644,8.788369300185541e-06,0.047547379329795796,1,1
03380500,38.3633333,-88.5877778,8.78716097320364e-06,0.04754084196439837,1,1
06810000,40.60119444,-95.6445,8.78637101890732e-06,0.04753656810478945,1,1
07010180,38.527,-90.2998889,8.78240769537256e-06,0.04751512548658837,1,1
03238745,38.9514529,-84.3382712,8.781314640482516e-06,0.04750921177339426,1,1
07311700,33.82064216,-99.7864822,8.771175201869437e-06,0.047454354755276346,1,1
06402500,43.4666495,-103.3060308,8.770796626321564e-06,0.04745230656242453,1,1
05457700,43.06219444,-92.6738833,8.7621073974292e-06,0.04740529555866301,1,1
05454220,41.71834444,-91.7401722,8.73336979405331e-06,0.04724981759886519,1,1
05404000,43.605,-89.7566667,8.732665347940966e-06,0.047246006360923666,1,1
07164600,36.07565044,-95.9605501,8.732331505146146e-06,0.04724420018398006,1,1
05587000,39.23394444,-90.3944444,8.720131411844385e-06,0.04717819448437143,1,1
05536275,41.56816667,-87.6083333,8.71790828274645e-06,0.0471661667737794,1,1
08012000,30.48077778,-92.63175,8.715901374525154e-06,0.04715530887475186,1,1
07014500,38.15852778,-91.1084722,8.71207431323596e-06,0.04713460347098238,1,1
06904500,40.2343333,-92.6863889,8.709479186338639e-06,0.04712056315488036,1,1
06412810,44.05887667,-103.2974058,8.70709354648196e-06,0.04710765621852672,1,1
05372995,44.0616507,-92.4662963,8.698569820055397e-06,0.047061540626445415,1,1
05381000,44.5597222,-90.615,8.698529430494047e-06,0.04706132210834168,1,1
03362500,39.36091667,-85.9980833,8.694167832319645e-06,0.0470377247200437,1,1
07206000,36.532125,-105.2281444,8.677076655920493e-06,0.04694525698004719,1,1
06819185,40.6609722,-94.7163056,8.661419408144847e-06,0.04686054716940763,1,1
03431700,36.15125855,-86.8542634,8.657215614155533e-06,0.04683780354307526,1,1
03424730,36.0873457,-85.9074257,8.643043190138776e-06,0.04676112701780302,1,1
06910800,38.56695524,-95.961657,8.64006687237579e-06,0.04674502435929506,1,1
06913500,38.61806669,-95.2683071,8.639863710206246e-06,0.04674392519875563,1,1
06769000,40.7344535,-99.505937,8.627136522624039e-06,0.04667506778105928,1,1
05570910,40.3109972,-88.3223611,8.624199706879434e-06,0.04665917883881518,1,1
03261950,40.30699246,-84.3838383,8.623097877116724e-06,0.04665321765126207,1,1
07019000,38.50513889,-90.5901667,8.607507556271855e-06,0.04656886993284421,1,1
06486000,42.48619444,-96.4130833,8.605148574068368e-06,0.046556107221375195,1,1
05539900,41.9109722,-88.1791417,8.597018445507756e-06,0.04651212109682041,1,1
07180500,38.19653056,-96.8243417,8.590537546185062e-06,0.04647705773432745,1,1
05594000,38.6097222,-89.4947222,8.58498739480805e-06,0.04644702996195618,1,1
03281500,37.47981018,-83.6751923,8.582932215279398e-06,0.046435910902515025,1,1
06752280,40.5519269,-105.011365,8.577364664969544e-06,0.046405788997360815,1,1
05369000,44.87527778,-91.9380556,8.559652772949066e-06,0.046309963023305735,1,1
06610000,41.25905556,-95.92325,8.533224232023633e-06,0.04616697769604052,1,1
07016500,38.44413889,-90.9954722,8.527678465228858e-06,0.04613697364540735,1,1
05426250,42.96027778,-88.6705556,8.521872781747065e-06,0.04610556337743287,1,1
03431300,36.12998547,-86.7610486,8.517038712603285e-06,0.04607940979746429,1,1
05488200,41.30038889,-93.0449167,8.506920506459554e-06,0.04602466765256571,1,1
05454300,41.67668056,-91.5987778,8.506245344341861e-06,0.04602101484870386,1,1
06906000,39.52352778,-92.9496389,8.493004055778133e-06,0.045949376010069536,1,1
03512000,35.46138889,-83.3536111,8.470845947290342e-06,0.04582949484059279,1,1
07363000,34.56777778,-92.6102778,8.465501656002455e-06,0.045800580825212406,1,1
05063398,47.113291,-96.386064,8.451315604808642e-06,0.045723830573343734,1,1
06935850,38.6464083,-90.5268889,8.445239412057368e-06,0.045690956779382924,1,1
05395000,45.1783333,-89.6816667,8.41085394327981e-06,0.04550492238875201,1,1
06888350,39.19305265,-96.1474945,8.410347343653842e-06,0.04550218155211196,1,1
05389000,43.11191667,-91.2651389,8.395843327359116e-06,0.04542371102578164,1,1
06730500,40.13877778,-105.0202222,8.395402827590805e-06,0.04542132780668112,1,1
05542000,41.28619444,-88.3598611,8.392050089295954e-06,0.04540318861452229,1,1
03292470,38.36117864,-85.57459969,8.37848902965954e-06,0.045329819730646086,1,1
07203000,36.68102778,-104.7863944,8.363370808356704e-06,0.04524802619437963,1,1
05536255,41.5398611,-87.6494444,8.355096164917516e-06,0.045203258206487545,1,1
05411850,43.0541879,-91.8090983,8.340978811021423e-06,0.04512687962498934,1,1
07185090,36.94367956,-94.8532862,8.33919160289333e-06,0.04511721036099905,1,1
03335500,40.42194444,-86.8969444,8.313454987562791e-06,0.044977968532397196,1,1
05242300,46.37769,-94.182648,8.295432759310305e-06,0.044880463558059004,1,1
03179000,37.54400779,-81.0103678,8.279907078032142e-06,0.04479646555662423,1,1
06796000,41.45317778,-96.7753944,8.269019212352427e-06,0.044737559352084746,1,1
05551675,41.7408333,-88.3833333,8.262185705558998e-06,0.044700588290837576,1,1
03298200,38.08534216,-85.5549556,8.256789232785645e-06,0.04467139195995602,1,1
07179500,38.66584085,-96.493614,8.253206845732502e-06,0.04465201030787656,1,1
05123400,48.5877399,-100.4416083,8.249827101590502e-06,0.04463372500701262,1,1
06342500,46.81416667,-100.8213889,8.245331033052276e-06,0.044609400098832526,1,1
05579500,39.95176667,-89.3856694,8.232904188579866e-06,0.044542167616011215,1,1
07010097,38.55925,-90.2832778,8.227927285826467e-06,0.04451524126881068,1,1
05092000,48.5722064,-97.1475697,8.227711441583108e-06,0.044514073494930834,1,1
03112000,40.0445177,-80.6609116,8.224304229196254e-06,0.04449563958366911,1,1
06774000,41.3683333,-97.4952778,8.209792174041932e-06,0.04441712556500322,1,1
06600500,42.57638889,-96.3115556,8.199537915340015e-06,0.04436164734013668,1,1
06101500,48.3059611,-111.0805278,8.197314557433797e-06,0.04434961839163191,1,1
05476000,43.6207587,-94.9850199,8.188057415535397e-06,0.044299534829788,1,1
07065495,37.14816667,-91.4430833,8.178361026106214e-06,0.044247074823776524,1,1
07137500,38.02751727,-102.011577,8.159734562114581e-06,0.04414630077585796,1,1
05568800,41.01869444,-89.8357222,8.159629459439795e-06,0.04414573214286406,1,1
05353800,44.257882,-93.231121,8.15381846944576e-06,0.04411429316526873,1,1
05087500,48.34007687,-96.8165174,8.14645062542591e-06,0.04407443119969939,1,1
03118000,40.84144709,-81.3537229,8.142366424951946e-06,0.04405233460560311,1,1
05470000,42.0665833,-93.62025,8.104867323197873e-06,0.04384945464520023,1,1
03453500,35.78638889,-82.6608333,8.104017799109364e-06,0.043844858497415984,1,1
06814000,39.9477773,-96.1086149,8.100902027382577e-06,0.04382800135644497,1,1
03140000,40.36284598,-81.8623563,8.080557606982891e-06,0.043717932714476514,1,1
03111548,40.0670164,-80.8084198,8.056363792998549e-06,0.04358703784517195,1,1
06708800,39.423,-104.9046111,8.045609362148953e-06,0.043528853558006064,1,1
06608500,41.8305833,-95.93225,8.04371702904895e-06,0.04351861554038859,1,1
07329852,34.49536695,-96.9886281,8.035137458618911e-06,0.04347219781762458,1,1
05595820,38.28666667,-88.8722222,8.033848196334985e-06,0.043465222571048616,1,1
03042280,40.57256726,-79.1033664,8.033129008583805e-06,0.04346133157698059,1,1
03282040,37.5006422,-83.8101979,8.018191831472699e-06,0.04338051753720154,1,1
05473400,40.92530278,-91.6742167,8.0069734285919e-06,0.0433198230398462,1,1
07128500,38.0342222,-103.2014167,8.004216685680488e-06,0.04330490833878547,1,1
07019072,38.55569444,-90.5512778,8.002234987876594e-06,0.04329418683471795,1,1
402114105350101,40.3538611,-105.5841389,7.992039727429841e-06,0.04323902780586176,1,1
07182250,38.3975139,-96.356112,7.986832009833433e-06,0.04321085268991691,1,1
03431060,36.11757476,-86.7190478,7.985920262431152e-06,0.04320591989771071,1,1
03270500,39.7653365,-84.1974405,7.975567836489618e-06,0.04314991056237072,1,1
05514860,38.80294444,-90.6282222,7.971615713908819e-06,0.04312852854426377,1,1
06606600,42.4822222,-95.7925278,7.968286825569183e-06,0.04311051838660826,1,1
05422600,41.54611366,-90.5240022,7.954446232864174e-06,0.04303563715562945,1,1
05514500,39.01130556,-90.97775,7.952749914465432e-06,0.04302645962887629,1,1
05592900,38.68888889,-89.1,7.952389033901735e-06,0.04302450717052267,1,1
05122000,48.50555109,-100.4348534,7.952180069238537e-06,0.04302337661697306,1,1
03528000,36.425087,-83.3982345,7.95053375246092e-06,0.04301446961208415,1,1
03080000,39.820355,-79.3214227,7.94979651490626e-06,0.04301048096385258,1,1
05292000,45.29552046,-96.4442231,7.942225402242259e-06,0.042969519261688294,1,1
07142300,37.8715361,-98.8758056,7.936168100160473e-06,0.04293674767119633,1,1
07119500,38.1085,-103.9676111,7.93548481509874e-06,0.04293305092008007,1,1
06909500,39.1208333,-92.5672222,7.931885058946193e-06,0.04291357529662438,1,1
05342000,44.8308333,-92.7330556,7.929836618139842e-06,0.04290249269543554,1,1
05099400,48.86527259,-98.0059317,7.92152071939658e-06,0.04285750150554486,1,1
06224000,43.1766111,-109.2025556,7.918174134622824e-06,0.04283939560554659,1,1
03107500,40.763351,-80.31505239,7.904261794376775e-06,0.042764126201582174,1,1
07324200,35.65643696,-99.3062086,7.90282854308229e-06,0.0427563719367526,1,1
03428200,35.90287438,-86.429978,7.90173768815913e-06,0.04275047012595543,1,1
06819500,40.3455,-94.8323611,7.900822211121415e-06,0.04274551715544485,1,1
07050500,36.4272222,-93.6208333,7.89531373813126e-06,0.04271571487406083,1,1
05550500,42.02586944,-88.2556667,7.894054203172803e-06,0.04270890046010036,1,1
03261500,40.2869942,-84.149943,7.893431616629334e-06,0.04270553210386307,1,1
05061500,46.77566,-96.627747,7.891268904362147e-06,0.04269383126414677,1,1
06428500,44.74883136,-104.0516966,7.879818946136523e-06,0.04263188399173838,1,1
07157500,37.032528,-100.2112531,7.864875518632812e-06,0.04255103613569855,1,1
05471000,42.0082222,-93.5959722,7.860976638069125e-06,0.042529942170846706,1,1
06475000,44.91053097,-98.4720386,7.858086351206128e-06,0.042514304962036654,1,1
07019220,38.51194444,-90.4453056,7.845698024156786e-06,0.04244728086856072,1,1
06856000,39.58866944,-97.6582056,7.838210394478261e-06,0.04240677083120961,1,1
07195800,36.2561111,-94.4336111,7.8363528573906e-06,0.04239672106913096,1,1
05577500,39.81541667,-89.6994167,7.835865907529318e-06,0.04239408654286356,1,1
07108900,38.24555835,-104.4863597,7.822739195494812e-06,0.04232306759325655,1,1
03535000,36.11441319,-83.9881737,7.822591311489559e-06,0.04232226750206165,1,1
03340800,39.81253498,-86.95388289,7.803782919401927e-06,0.04222050917550211,1,1
06279940,44.4714444,-109.4183528,7.801237436808222e-06,0.04220673744808304,1,1
05085000,48.286099,-97.3700763,7.79939769021444e-06,0.04219678393723508,1,1
05585000,40.0250833,-90.6310556,7.784529223994145e-06,0.042116341641368696,1,1
03602500,35.87129448,-87.5014002,7.780315466836818e-06,0.04209354411168832,1,1
07247250,34.7737148,-94.5121685,7.779110083268015e-06,0.04208702267092654,1,1
05331833,46.1713687,-91.3293778,7.771471554839887e-06,0.04204569623182412,1,1
06838000,40.2347222,-100.5008333,7.759795858348057e-06,0.04198252765628135,1,1
07052100,37.16852778,-93.3702778,7.757632943149714e-06,0.04197082571865435,1,1
06344600,47.0277231,-103.0533527,7.754302186611458e-06,0.04195280545355508,1,1
05391000,45.8305086,-89.55236359,7.745936530689066e-06,0.04190754506429536,1,1
05536265,41.5283611,-87.5294444,7.737552931712387e-06,0.041862187598413196,1,1
06600900,42.14805556,-96.48333333,7.735860545848813e-06,0.041853031347705114,1,1
03366500,38.8042145,-85.6738418,7.734297126625393e-06,0.04184457284029283,1,1
03353000,39.73713889,-86.1696944,7.725210755911105e-06,0.04179541319527493,1,1
07202500,36.64864167,-104.5591556,7.717259122332072e-06,0.04175239277531308,1,1
06856600,39.3555515,-97.1275203,7.708253310039461e-06,0.041703668972452326,1,1
07346045,32.7779173,-94.3574153,7.705217678574511e-06,0.04168724541128423,1,1
03335000,40.4405833,-86.8291565,7.704722898398487e-06,0.04168456852096354,1,1
05484900,41.5815,-93.6426667,7.703658232845136e-06,0.04167880840151528,1,1
03426470,36.28448937,-86.706331,7.695976147882383e-06,0.04163724631015436,1,1
05430150,42.83333998,-89.196737,7.690592768207267e-06,0.04160812081636297,1,1
03075500,39.4215833,-79.42363889,7.6712110725882e-06,0.041503260767567,1,1
03227500,39.9095084,-83.0090724,7.668412945889621e-06,0.04148812216938049,1,1
07185095,36.90006955,-94.8682878,7.664077412111069e-06,0.04146466579628957,1,1
03110830,40.4356229,-80.5925723,7.663980759206447e-06,0.04146414287876501,1,1
03072000,39.7592449,-79.9706152,7.650302888699491e-06,0.041390142017489834,1,1
05597500,37.7311111,-88.8891667,7.644475921779494e-06,0.04135861660054116,1,1
05485500,41.5785833,-93.6056111,7.622389669904633e-06,0.0412391241941575,1,1
06805500,41.01497778,-96.1575,7.620526981983973e-06,0.041229046564723475,1,1
03078000,39.70219444,-79.13638889,7.616646778640098e-06,0.04120805364852182,1,1
