target,pred,subset
875000.0,754531.0,4
880000.0,773274.75,4
879000.0,804116.4,4
881000.0,810574.7,4
884000.0,841029.94,4
882000.0,849575.3,4
875000.0,853785.06,4
862000.0,852777.9,4
846000.0,856042.4,4
830000.0,862008.2,4
811000.0,858057.5,4
796000.0,855334.1,4
784000.0,843183.56,4
777000.0,849392.44,4
777000.0,854812.3,4
779000.0,849243.56,4
787000.0,838190.75,4
796000.0,822823.6,4
804000.0,804847.6,4
814000.0,791112.9,4
823000.0,789674.3,4
831000.0,807106.4,4
838000.0,829239.06,4
845000.0,871037.1,4
853000.0,915800.25,4
861000.0,964982.56,4
867000.0,1.0009028e+06,4
864000.0,1.0062943e+06,4
859000.0,998033.3,4
846000.0,985544.2,4
828000.0,966754.4,4
809000.0,1.01044056e+06,4
789000.0,1.0064483e+06,4
771000.0,990179.5,4
756000.0,966256.7,4
743000.0,947986.8,4
733000.0,921826.7,4
725000.0,891591.5,4
715000.0,875002.44,4
705000.0,856001.75,4
700000.0,827337.0,4
697000.0,796303.56,4
697000.0,784184.5,4
699000.0,763592.8,4
698000.0,741398.75,4
697000.0,729466.75,4
695000.0,716437.8,4
693000.0,693924.5,4
690000.0,669463.5,4
688000.0,650153.0,4
686000.0,636882.7,4
685000.0,617799.8,4
679000.0,595746.25,4
671000.0,569739.06,4
661000.0,544688.1,4
648000.0,524060.06,4
632000.0,504978.25,4
613000.0,500867.12,4
592000.0,498809.78,4
570000.0,499917.4,4
547000.0,492058.7,4
524000.0,490114.78,4
502000.0,488986.1,4
482000.0,486784.34,4
463000.0,488810.78,4
444000.0,490616.56,4
427000.0,490215.44,4
410000.0,483562.2,4
393999.97,476402.66,4
376000.0,465680.6,4
359000.0,452727.1,4
346000.0,440982.16,4
340000.0,429863.06,4
329999.97,418121.47,4
320000.0,407473.8,4
312000.0,396804.44,4
301000.0,387117.66,4
288000.0,378066.66,4
278000.0,369333.47,4
273000.0,361589.03,4
274000.0,354692.72,4
278000.0,349404.47,4
287000.0,344542.5,4
294000.0,341015.34,4
297000.0,337982.97,4
298000.0,335721.44,4
298000.0,334754.56,4
295000.0,336214.47,4
295000.0,337056.34,4
297000.0,337484.53,4
295000.0,337583.44,4
292000.0,337210.7,4
294000.0,337860.84,4
290000.0,337901.56,4
283000.03,336943.8,4
278000.0,335201.25,4
277000.0,333464.44,4
282000.0,332104.84,4
294000.0,330730.16,4
311000.0,328957.53,4
329000.0,326953.8,4
344999.97,324733.66,4
358000.0,322970.62,4
367000.0,321854.88,4
374000.0,321302.03,4
379000.0,321974.22,4
380000.0,322701.94,4
377000.0,324505.9,4
374000.0,325421.78,4
367000.0,325812.78,4
359999.97,326510.72,4
349000.0,328609.8,4
337000.0,332766.28,4
327000.0,335177.38,4
333000.0,339568.28,4
340000.0,338262.06,4
329999.97,338205.25,4
325000.0,336369.34,4
325000.0,336334.84,4
335000.0,336570.5,4
359000.0,337244.16,4
365000.0,337455.1,4
365000.0,336746.88,4
358000.0,335584.06,4
347000.0,333758.03,4
333000.0,333431.22,4
326000.0,334139.03,4
320000.0,332813.8,4
314000.0,331173.66,4
306000.0,329814.9,4
294000.0,328611.44,4
282000.0,328178.22,4
272000.0,328475.25,4
257000.0,328657.75,4
244000.0,328584.84,4
240000.0,328954.94,4
238000.03,329345.9,4
235000.0,330749.12,4
239000.0,331982.25,4
243000.0,332244.12,4
248000.0,331512.75,4
249000.0,330715.16,4
250000.0,329856.22,4
248000.0,329054.5,4
241000.0,327601.44,4
229000.0,325606.6,4
219000.0,323503.28,4
212000.0,322072.62,4
204000.0,320727.4,4
197000.0,319488.53,4
193000.0,318416.6,4
189000.0,317172.78,4
187000.0,316347.66,4
192000.0,316669.88,4
202000.0,317677.78,4
193000.0,318571.5,4
171000.0,318947.4,4
163000.0,319217.6,4
163000.0,319241.06,4
161000.0,319226.62,4
160000.0,319727.1,4
159000.0,319633.88,4
158000.0,319230.25,4
154000.0,318257.34,4
154000.0,317273.66,4
157000.0,316198.94,4
159000.0,315314.47,4
164000.0,314648.6,4
166000.0,314127.28,4
170000.03,314003.38,4
174000.0,313887.06,4
169000.0,313868.94,4
165000.0,314129.44,4
161999.97,315531.16,4
161000.0,316378.22,4
153000.0,317164.2,4
139000.0,317518.25,4
134000.0,317859.12,4
133000.0,318084.22,4
136000.0,317856.2,4
139000.0,317415.66,4
144000.0,316459.53,4
141000.0,315315.4,4
142000.0,314287.16,4
143000.0,313508.72,4
153000.0,312942.6,4
153000.0,312386.34,4
153000.0,311939.38,4
152000.0,311638.97,4
148000.0,311333.0,4
146999.97,311131.0,4
152000.0,310976.88,4
163000.0,311021.78,4
166000.0,311102.97,4
165000.0,311147.88,4
166000.0,311189.78,4
167000.0,311348.6,4
177000.0,311469.72,4
171000.0,311753.3,4
169000.0,311909.1,4
168000.0,312115.94,4
168000.0,312121.56,4
174000.0,312187.0,4
164000.0,312395.88,4
163000.0,312720.16,4
159000.0,313169.8,4
164000.0,313672.6,4
172000.0,314672.44,4
177000.0,315466.1,4
187000.0,316306.94,4
203000.0,316988.06,4
217000.0,317414.25,4
234000.0,317715.53,4
244000.0,318553.1,4
250000.0,324435.22,4
243000.0,329011.75,4
244000.0,332489.38,4
249000.0,335827.47,4
253000.03,340706.62,4
248000.0,345321.88,4
242000.0,350173.9,4
233000.0,354016.22,4
224000.0,354846.0,4
219000.0,354443.9,4
213000.0,353231.9,4
212000.0,351205.94,4
214999.97,348715.62,4
222000.0,346166.16,4
244000.0,344160.97,4
268000.03,344198.84,4
292000.0,343412.72,4
312000.0,342396.22,4
354000.0,341984.7,4
374000.0,342619.97,4
378000.0,342640.47,4
392000.0,343345.72,4
412000.0,344457.53,4
439000.0,345008.4,4
451000.0,345469.34,4
453000.0,347264.78,4
454000.0,352097.25,4
453000.0,355584.34,4
451000.0,360279.78,4
447000.0,363035.38,4
440000.0,364462.1,4
427000.0,367572.1,4
408000.0,375762.78,4
392000.0,381799.22,4
380000.0,387306.62,4
373000.0,389868.28,4
373000.0,388206.2,4
373000.0,385002.28,4
377000.0,381323.4,4
382000.0,378006.28,4
391000.0,374545.72,4
402000.0,373490.4,4
413000.0,369919.66,4
420000.0,366126.62,4
433000.0,362348.16,4
455000.0,358993.75,4
489000.0,356273.12,4
523000.0,353758.12,4
550000.0,351708.22,4
570000.0,350964.94,4
582000.0,351835.44,4
582000.0,353938.34,4
569000.0,364610.94,4
549000.0,374512.03,4
528000.0,383582.7,4
511000.0,391128.06,4
502000.0,397347.5,4
493000.0,401715.62,4
487000.0,404217.9,4
504000.0,405154.1,4
524000.0,403710.5,4
537000.0,401789.5,4
553000.0,403927.56,4
575000.0,405532.84,4
601000.0,404771.47,4
614000.0,403040.66,4
619000.0,402327.25,4
629000.0,403929.62,4
643000.0,409037.66,4
654000.0,417417.72,4
659000.0,423165.1,4
660000.0,429223.25,4
658000.0,434048.62,4
654000.0,436666.72,4
655000.0,447045.75,4
651000.0,457876.34,4
646000.0,467980.2,4
643000.0,472249.9,4
648000.0,481901.53,4
657000.0,492672.84,4
665000.0,506947.22,4
668000.0,523376.12,4
671000.0,544027.94,4
662000.0,557885.1,4
651000.0,551229.06,4
642000.0,538270.8,4
638000.0,524956.0,4
636000.0,510484.97,4
635000.0,528177.0,4
639000.0,551746.06,4
648000.0,565738.75,4
658000.0,580730.8,4
669000.0,591545.94,4
682000.0,620777.25,4
694000.0,647240.2,4
705000.0,666320.44,4
714000.0,684721.2,4
719000.0,741063.2,4
725000.0,788007.7,4
731000.0,805601.25,4
735000.0,813383.0,4
744000.0,819818.4,4
758000.0,822335.4,4
777000.0,830925.5,4
798000.0,846596.56,4
819000.0,853243.1,4
840000.0,852822.3,4
863000.0,859391.75,4
882000.0,875981.9,4
901000.0,887138.25,4
927000.0,930114.7,4
949000.0,991009.3,4
960000.0,1.03266856e+06,4
964000.0,1.0505052e+06,4
959000.0,1.064422e+06,4
948000.0,1.0783689e+06,4
930000.0,1.0893004e+06,4
906000.0,1.092612e+06,4
875000.0,1.0900901e+06,4
838000.0,1.0818232e+06,4
804000.0,1.0714042e+06,4
778000.0,1.0575972e+06,4
764000.0,1.0417579e+06,4
761000.0,1.0230118e+06,4
766000.0,1.003878e+06,4
775000.0,993776.2,4
789000.0,985920.56,4
806000.0,974829.44,4
823000.0,958102.6,4
839000.0,937517.0,4
855000.0,914168.75,4
884000.0,913567.44,4
907999.94,944606.56,4
922000.0,982923.56,4
935000.0,1.00051744e+06,4
943000.0,1.00485075e+06,4
948000.0,998479.5,4
950000.0,991610.56,4
943000.0,979715.5,4
936000.0,971116.94,4
930000.0,988628.8,4
914000.0,998515.6,4
896000.0,1.00858544e+06,4
873000.0,1.01203656e+06,4
844000.0,1.0089744e+06,4
813000.0,1.0059515e+06,4
781000.0,1.00383744e+06,4
746000.0,1.00478306e+06,4
712000.0,1.00694856e+06,4
681000.0,1.0210444e+06,4
655000.0,1.0276023e+06,4
637000.0,1.0228637e+06,4
621000.0,1.01022606e+06,4
609000.0,994947.2,4
598000.0,973020.75,4
585000.0,951317.3,4
573000.0,928270.44,4
562000.0,906520.3,4
551000.0,881437.8,4
539000.0,853428.9,4
533000.0,829233.2,4
528000.0,797957.4,4
523000.0,762731.8,4
523000.0,728733.56,4
526000.0,699785.9,4
532000.0,671662.0,4
538000.0,645280.44,4
546000.0,623364.75,4
559000.0,610052.8,4
575000.0,598623.0,4
590000.0,588797.8,4
602000.0,586189.7,4
607000.0,586565.06,4
609000.0,586157.2,4
611000.0,584154.75,4
614000.0,581220.1,4
616000.0,577783.8,4
617000.0,574871.44,4
617000.0,572393.75,4
617000.0,571289.44,4
612000.0,636084.25,4
603000.0,698944.6,4
590000.0,711266.9,4
575000.0,726148.9,4
556000.0,740223.3,4
536000.0,750879.6,4
512000.0,764619.8,4
486000.0,770752.56,4
458000.0,773574.25,4
430000.0,762332.2,4
406000.0,744659.9,4
389000.0,726760.56,4
376000.0,705535.94,4
366000.0,681699.06,4
352000.0,657107.7,4
338000.0,733607.94,4
326000.0,729854.25,4
314000.0,713761.44,4
304000.0,707178.75,4
297000.0,695026.4,4
289000.0,676856.6,4
285000.0,652729.44,4
278000.0,640045.3,4
274999.97,600214.8,4
271000.0,562277.5,4
271000.0,527312.4,4
272000.0,494080.38,4
270000.0,466935.72,4
262000.0,447472.2,4
258000.0,433052.94,4
257000.0,422553.38,4
237000.0,416017.84,4
225000.0,410912.12,4
221000.0,405969.47,4
220000.0,404193.53,4
217000.0,403315.66,4
211000.0,401735.12,4
209000.0,398856.97,4
209000.0,397538.16,4
212000.0,394626.8,4
212000.0,391109.9,4
212000.0,387820.25,4
212000.0,375168.34,4
218000.0,370946.28,4
225000.0,370733.75,4
233000.0,371116.94,4
244000.0,369990.22,4
255000.0,370926.75,4
265000.0,371743.16,4
274999.97,374035.16,4
282000.0,374675.53,4
290000.0,375201.9,4
292000.0,376202.3,4
290000.0,377310.7,4
287000.0,377633.8,4
283000.03,376170.84,4
274999.97,373283.8,4
270000.0,369346.9,4
266000.0,366620.75,4
262000.0,364676.34,4
259999.97,363361.56,4
267000.0,361625.88,4
280000.0,359308.38,4
286000.0,354685.53,4
291000.0,351356.66,4
290000.0,348863.7,4
282000.0,347415.8,4
270000.0,345259.16,4
267000.0,342634.94,4
244999.97,340049.3,4
229000.0,337984.47,4
218000.0,335684.94,4
211000.0,333743.88,4
208000.03,331629.97,4
204000.0,329722.66,4
205000.0,327530.6,4
202000.0,326164.66,4
214999.97,325359.6,4
238000.03,324488.2,4
259999.97,323547.12,4
278000.0,322746.2,4
293000.0,322025.78,4
303000.0,321071.12,4
302000.0,322492.72,4
299000.0,326169.78,4
296000.0,328968.44,4
297000.0,332756.7,4
302000.0,335491.34,4
306000.0,337568.16,4
304000.0,338576.9,4
309000.0,339652.94,4
307000.0,342546.7,4
301000.0,343877.97,4
292000.0,345135.62,4
293000.0,345417.47,4
284000.0,345092.94,4
269000.0,343895.06,4
253000.03,340856.0,4
234000.0,337626.2,4
220000.0,334027.62,4
210000.0,330284.47,4
211000.0,327183.34,4
214000.0,324537.44,4
213000.0,322121.6,4
213000.0,319927.72,4
214000.0,318103.22,4
199000.0,317686.44,4
192000.0,316657.66,4
182000.0,315735.12,4
175000.0,314984.97,4
169000.0,314563.38,4
163000.0,314081.47,4
155000.03,313744.72,4
148000.0,313443.5,4
146000.0,312576.1,4
146999.97,311933.8,4
145000.0,311297.88,4
148000.0,310927.9,4
158000.0,310450.03,4
156000.0,309985.1,4
153000.0,309516.0,4
154000.0,309058.78,4
153000.0,308883.03,4
155000.03,309136.66,4
154000.0,309012.84,4
168000.0,308946.16,4
172000.0,308989.5,4
168000.0,309108.72,4
167000.0,309093.34,4
170000.03,309339.38,4
168000.0,309748.84,4
160000.0,309820.0,4
163000.0,310189.12,4
164000.0,310348.72,4
173000.0,310656.44,4
168000.0,310913.3,4
161999.97,311770.06,4
163000.0,312095.4,4
175000.0,312251.62,4
192000.0,312166.2,4
167000.0,312267.28,4
161999.97,312403.06,4
160000.0,312405.3,4
148000.0,312210.97,4
134000.0,311553.72,4
131000.0,310767.56,4
134000.0,310035.5,4
134000.0,309475.25,4
139000.0,309011.25,4
141000.0,308710.56,4
143000.0,308377.38,4
153000.0,308156.28,4
157000.0,308099.66,4
157000.0,308307.34,4
154000.0,308675.53,4
156000.0,308641.56,4
156000.0,309193.66,4
175000.0,310125.34,4
183000.0,310926.4,4
187000.0,311796.9,4
176000.0,312354.94,4
168000.0,312924.56,4
171000.0,313546.84,4
174000.0,314363.28,4
183000.0,315004.72,4
184000.0,315171.84,4
187000.0,315128.94,4
194000.0,314836.38,4
209000.0,314495.34,4
216000.0,314168.25,4
212000.0,314136.97,4
217000.0,314489.72,4
221000.0,315359.47,4
232000.0,316040.34,4
236000.0,316713.28,4
216000.0,317321.53,4
198000.0,317632.22,4
188000.0,318082.2,4
181000.0,318509.66,4
185000.03,318799.72,4
175000.0,318984.7,4
170000.03,319086.72,4
166000.0,319037.47,4
167000.0,318994.03,4
171000.0,318787.8,4
167000.0,318337.4,4
164000.0,317939.38,4
160000.0,317500.1,4
170000.03,316996.88,4
188000.0,316460.47,4
197000.0,315762.5,4
197000.0,315401.25,4
195000.0,315217.78,4
197000.0,315067.62,4
196000.0,315276.8,4
188000.0,317354.78,4
186000.0,319034.0,4
189000.0,320636.72,4
190000.0,321785.56,4
180000.0,322946.84,4
177000.0,323910.28,4
181000.0,324966.4,4
189000.0,325793.66,4
204000.0,326010.5,4
207000.0,326249.4,4
209000.0,326260.56,4
193000.0,326671.8,4
185000.03,327340.38,4
183000.0,328102.94,4
185000.03,328507.1,4
190000.0,328579.1,4
192000.0,328712.34,4
199999.97,329375.47,4
214999.97,330619.97,4
201000.0,332319.6,4
189000.0,333294.38,4
175000.0,333852.28,4
168000.0,333791.72,4
166000.0,333784.03,4
169000.0,333237.1,4
174000.0,332801.12,4
181000.0,332323.38,4
185000.03,331671.66,4
187000.0,330596.75,4
185000.03,329737.66,4
201000.0,328769.03,4
214000.0,328369.78,4
231000.0,329027.44,4
267000.0,331037.84,4
266000.0,332563.38,4
259999.97,335413.0,4
263000.0,339311.5,4
259000.0,342658.2,4
262000.0,346114.8,4
268000.03,349747.34,4
279000.0,353029.56,4
294000.0,355663.16,4
325000.0,357842.4,4
370000.0,358673.62,4
412000.0,357581.78,4
446000.0,355971.4,4
473000.0,355556.25,4
489000.0,355482.03,4
506000.0,361055.9,4
539000.0,379189.72,4
553000.0,390474.06,4
564000.0,400851.03,4
571000.0,412499.12,4
567000.0,421808.28,4
564000.0,427863.9,4
571000.0,433524.44,4
584000.0,433778.75,4
602000.0,427218.75,4
624000.0,418699.03,4
650000.0,408089.97,4
666000.0,396569.34,4
683000.0,387793.9,4
698000.0,387426.94,4
712000.0,393999.84,4
724000.0,429740.94,4
732000.0,512468.66,4
736000.0,596546.4,4
749000.0,692039.7,4
757000.0,757065.75,4
759000.0,798243.8,4
749000.0,822045.94,4
733000.0,838017.8,4
717000.0,849324.2,4
704000.0,855365.44,4
685000.0,865413.44,4
666000.0,870025.7,4
653000.0,861968.0,4
648000.0,849592.7,4
648000.0,830984.25,4
645000.0,807473.2,4
641000.0,785069.7,4
634000.0,774521.5,4
622000.0,761215.3,4
607000.0,776976.4,4
591000.0,766963.5,4
572000.0,745932.5,4
551000.0,709139.6,4
532000.0,673638.3,4
516000.0,631866.8,4
506000.0,586510.25,4
490000.0,544447.7,4
474000.0,505732.66,4
465000.0,473907.94,4
471000.0,455849.16,4
485000.0,440603.5,4
491000.0,426891.1,4
491000.0,415306.16,4
493000.0,405783.53,4
496000.0,404984.38,4
497000.0,410768.66,4
499000.0,414419.28,4
510000.0,417407.06,4
536000.0,418924.28,4
560000.0,417870.03,4
576000.0,416632.4,4
587000.0,417393.62,4
595000.0,420212.1,4
600000.0,423188.7,4
603000.0,434433.75,4
606000.0,457025.03,4
616000.0,476035.66,4
618000.0,488555.0,4
616000.0,499877.0,4
613000.0,514114.94,4
610000.0,540754.56,4
602000.0,551821.56,4
586000.0,560566.75,4
567000.0,563034.44,4
544000.0,561496.0,4
521000.0,554610.75,4
498000.0,540661.94,4
479000.0,522848.3,4
462000.0,505412.28,4
448000.0,489628.94,4
441000.0,491916.44,4
450000.0,499139.72,4
497000.0,503909.66,4
555000.0,504715.22,4
596000.0,502788.56,4
631000.0,499825.03,4
666000.0,499474.84,4
704000.0,504403.84,4
735000.0,589142.6,4
761000.0,698216.1,4
778000.0,769143.0,4
789000.0,804185.9,4
800000.0,823355.9,4
809000.0,832252.7,4
811000.0,834506.44,4
808000.0,839186.25,4
803000.0,880844.9,4
797000.0,909015.25,4
793000.0,935830.4,4
790000.0,960051.6,4
792000.0,972495.56,4
789000.0,978700.7,4
784000.0,980554.9,4
775000.0,979631.5,4
761000.0,968826.44,4
743000.0,959168.8,4
727000.0,947727.0,4
715000.0,929118.8,4
706000.0,904165.9,4
705000.0,873339.56,4
709000.0,837141.0,4
720000.0,799287.1,4
732000.0,773863.06,4
746000.0,784695.06,4
768000.0,841241.5,4
803000.0,900824.2,4
823000.0,906349.8,4
840000.0,929356.94,4
862000.0,923030.8,4
873000.0,926984.44,4
886000.0,939469.5,4
895000.0,936986.4,4
904000.0,932280.1,4
909000.0,937897.06,4
911000.0,927670.94,4
910000.0,932898.3,4
907999.94,931947.06,4
903000.0,923291.2,4
898000.0,909534.4,4
890000.0,892881.3,4
879000.0,868325.8,4
869000.0,840985.4,4
861000.0,818419.44,4
850000.0,791150.6,4
841000.0,762364.56,4
831000.0,740333.8,4
823000.0,713444.9,4
824000.0,689284.56,4
828000.0,690254.4,4
836000.0,686869.0,4
844000.0,687414.6,4
850000.0,681337.25,4
856000.0,680203.94,4
859000.0,685162.75,4
856000.0,683910.25,4
849000.0,676354.8,4
837000.0,668237.6,4
823000.0,656421.94,4
808000.0,643561.0,4
790000.0,628295.0,4
768000.0,622549.6,4
747000.0,613504.6,4
717000.0,605602.06,4
678000.0,600118.94,4
641000.0,587433.4,4
605000.0,574762.44,4
569000.0,565138.7,4
535000.0,555188.25,4
502000.0,545452.44,4
474000.0,535648.9,4
450000.0,524907.5,4
432000.0,513203.94,4
414000.0,498367.5,4
402000.0,485058.97,4
397000.0,472423.72,4
393999.97,461193.78,4
388000.0,449455.84,4
382000.0,440880.44,4
379000.0,432347.53,4
379000.0,429877.22,4
382000.0,428591.0,4
384000.0,429150.3,4
389000.0,431455.62,4
405000.0,435942.94,4
427000.0,440732.78,4
451000.0,447697.44,4
474000.0,452021.0,4
495000.0,454754.53,4
507000.0,455588.16,4
515000.0,457078.94,4
520000.0,463218.44,4
525000.0,469815.9,4
532000.0,474895.2,4
534000.0,475722.75,4
532000.0,474123.6,4
523000.0,472824.84,4
516000.0,472354.12,4
518000.0,472771.16,4
521000.0,474224.06,4
524000.0,474329.72,4
523000.0,474095.0,4
516000.0,473322.56,4
505000.0,473293.84,4
492000.0,476974.38,4
478000.0,479520.97,4
464000.0,482780.78,4
449000.0,483884.2,4
435000.0,484393.4,4
423000.0,481791.34,4
410000.0,472384.94,4
396000.0,458592.5,4
385000.0,442781.25,4
378000.0,427317.8,4
371000.0,412939.62,4
363000.0,400090.94,4
352000.0,388347.44,4
340000.0,378965.53,4
328000.0,370732.1,4
320000.0,364498.44,4
310000.0,360443.8,4
300000.0,356904.66,4
291000.0,353805.53,4
278000.0,351036.94,4
267000.0,348746.25,4
259999.97,347067.84,4
255000.0,345839.34,4
249000.0,344049.88,4
248000.0,343202.1,4
239000.0,341754.66,4
231000.0,340282.2,4
226000.0,339902.22,4
224000.0,337997.84,4
227000.0,335960.7,4
229999.97,334621.06,4
229999.97,333687.03,4
225000.0,332228.56,4
217000.0,331132.66,4
204000.0,329954.22,4
205000.0,328012.88,4
205000.0,326493.47,4
206000.0,325417.38,4
199999.97,323959.53,4
197000.0,322385.56,4
192000.0,320883.75,4
193000.0,319312.3,4
204000.0,318036.78,4
206000.0,317154.88,4
192000.0,316343.84,4
192000.0,315746.47,4
189000.0,315324.03,4
183000.0,315166.9,4
185000.03,315009.8,4
185000.03,314665.34,4
186000.0,314480.47,4
187000.0,314515.28,4
190000.0,314164.25,4
191000.0,313746.3,4
190000.0,313194.38,4
189000.0,312738.88,4
186000.0,312174.84,4
191000.0,312031.84,4
186000.0,311783.38,4
169000.0,311410.53,4
158000.0,311155.97,4
157000.0,310910.6,4
157000.0,310774.62,4
164000.0,310549.1,4
178000.0,310445.22,4
198000.0,310451.34,4
227000.0,310429.28,4
251000.0,310195.84,4
273000.0,310302.44,4
282000.0,310100.6,4
286000.0,310189.38,4
276000.0,310534.03,4
263000.0,311978.78,4
250000.0,316491.0,4
242000.0,320838.72,4
231000.0,322175.1,4
223000.03,323692.75,4
223000.03,325388.44,4
211000.0,327224.12,4
191000.0,328408.5,4
183000.0,329417.12,4
176000.0,328537.78,4
167000.0,326530.28,4
160000.0,324604.7,4
151000.0,322519.2,4
146000.0,320547.9,4
145000.0,318471.28,4
140000.03,316501.25,4
139000.0,314787.25,4
140000.03,313619.84,4
142000.0,312661.0,4
144000.0,311994.2,4
139000.0,311514.16,4
138000.0,311030.6,4
138000.0,310471.7,4
138000.0,309842.94,4
146000.0,309314.88,4
149000.0,308792.3,4
142000.0,308303.03,4
146999.97,307649.88,4
163000.0,306995.5,4
186000.0,306512.0,4
211000.0,306019.62,4
237000.0,305656.56,4
253000.03,305380.16,4
259000.0,305122.7,4
278000.0,304944.22,4
297000.0,305134.9,4
314000.0,305188.62,4
327000.0,305549.3,4
340000.0,307234.4,4
356000.0,309882.94,4
365000.0,316977.72,4
364000.0,322379.97,4
359999.97,328906.03,4
355000.0,335205.34,4
351000.0,339690.44,4
347000.0,342524.72,4
334000.0,344329.03,4
321000.0,345980.97,4
309000.0,344634.25,4
300000.0,343402.25,4
288000.0,343031.44,4
264000.0,340026.38,4
247000.0,337111.8,4
240000.0,336467.28,4
236000.0,336828.53,4
246000.0,337299.1,4
250000.0,337842.84,4
253000.03,338971.4,4
251000.0,339891.38,4
253000.03,341228.3,4
254000.0,343349.6,4
247000.0,345898.06,4
233000.0,348001.66,4
219000.0,349703.34,4
210000.0,350743.56,4
201000.0,351448.47,4
194000.0,351480.25,4
190000.0,350879.28,4
188000.0,350666.56,4
194000.0,349570.53,4
199999.97,348322.72,4
221000.0,346946.5,4
248000.0,344950.12,4
273000.0,342771.25,4
301000.0,341974.0,4
333000.0,342962.4,4
369000.0,345361.5,4
404000.0,347941.9,4
442000.0,349297.34,4
479000.0,350271.12,4
492000.0,352623.47,4
507000.0,358942.03,4
517000.0,367554.94,4
868000.0,728711.7,5
903000.0,732501.7,5
935000.0,740511.8,5
964000.0,762621.1,5
996000.0,796314.06,5
1.02e+06,826622.1,5
1.04e+06,840170.4,5
1.06e+06,837832.3,5
1.08e+06,829101.06,5
1.1e+06,816576.1,5
1.11e+06,866859.0,5
1.13e+06,999632.6,5
1.15e+06,1.0627475e+06,5
1.16e+06,1.0949765e+06,5
1.17e+06,1.1180172e+06,5
1.18e+06,1.1319944e+06,5
1.18e+06,1.1372298e+06,5
1.18e+06,1.1614179e+06,5
1.17e+06,1.1933954e+06,5
1.16e+06,1.1988875e+06,5
1.14e+06,1.1955334e+06,5
1.13e+06,1.1872066e+06,5
1.12e+06,1.1775455e+06,5
1.1e+06,1.1649865e+06,5
1.08e+06,1.1594865e+06,5
1.06e+06,1.1668605e+06,5
1.05e+06,1.1638011e+06,5
1.04e+06,1.1551676e+06,5
1.03e+06,1.1433405e+06,5
1.03e+06,1.1341051e+06,5
1.04e+06,1.1233672e+06,5
1.04e+06,1.1094268e+06,5
1.05e+06,1.092593e+06,5
1.06e+06,1.0715238e+06,5
1.07e+06,1.0496229e+06,5
1.09e+06,1.02534656e+06,5
1.12e+06,1.0232446e+06,5
1.15e+06,1.04757094e+06,5
1.18e+06,1.0772469e+06,5
1.1899999e+06,1.083494e+06,5
1.21e+06,1.0764791e+06,5
1.22e+06,1.0937312e+06,5
1.24e+06,1.1349725e+06,5
1.25e+06,1.163116e+06,5
1.25e+06,1.195202e+06,5
1.26e+06,1.2049518e+06,5
1.26e+06,1.2049154e+06,5
1.27e+06,1.2046555e+06,5
1.27e+06,1.2019052e+06,5
1.27e+06,1.1968758e+06,5
1.28e+06,1.1907856e+06,5
1.29e+06,1.1805679e+06,5
1.29e+06,1.1661911e+06,5
1.28e+06,1.1491106e+06,5
1.27e+06,1.1293221e+06,5
1.25e+06,1.1129979e+06,5
1.24e+06,1.1068662e+06,5
1.22e+06,1.1000604e+06,5
1.2e+06,1.1006278e+06,5
1.18e+06,1.0957215e+06,5
1.16e+06,1.0918861e+06,5
1.14e+06,1.086847e+06,5
1.13e+06,1.0871265e+06,5
1.11e+06,1.1021812e+06,5
1.1e+06,1.1079232e+06,5
1.09e+06,1.1101651e+06,5
1.08e+06,1.112244e+06,5
1.08e+06,1.1092778e+06,5
1.09e+06,1.1042779e+06,5
1.1e+06,1.0980042e+06,5
1.11e+06,1.0900802e+06,5
1.13e+06,1.0759751e+06,5
1.14e+06,1.0626948e+06,5
1.15e+06,1.073285e+06,5
1.17e+06,1.067087e+06,5
1.18e+06,1.0614306e+06,5
1.1899999e+06,1.0520304e+06,5
1.2e+06,1.03966656e+06,5
1.21e+06,1.0527736e+06,5
1.22e+06,1.1397095e+06,5
1.24e+06,1.1801862e+06,5
1.25e+06,1.195317e+06,5
1.26e+06,1.2027374e+06,5
1.28e+06,1.206231e+06,5
1.29e+06,1.2151686e+06,5
1.3e+06,1.2239715e+06,5
1.31e+06,1.2296285e+06,5
1.32e+06,1.2296381e+06,5
1.32e+06,1.2274321e+06,5
1.34e+06,1.2294029e+06,5
1.35e+06,1.226009e+06,5
1.36e+06,1.2221288e+06,5
1.36e+06,1.2172264e+06,5
1.36e+06,1.2093965e+06,5
1.35e+06,1.1995362e+06,5
1.34e+06,1.18684e+06,5
1.33e+06,1.1724166e+06,5
1.32e+06,1.1568649e+06,5
1.3e+06,1.1417361e+06,5
1.29e+06,1.1278265e+06,5
1.29e+06,1.1180261e+06,5
1.28e+06,1.105732e+06,5
1.27e+06,1.0904631e+06,5
1.26e+06,1.0778294e+06,5
1.24e+06,1.0997798e+06,5
1.24e+06,1.1174536e+06,5
1.23e+06,1.1205456e+06,5
1.22e+06,1.1178792e+06,5
1.21e+06,1.1129556e+06,5
1.2e+06,1.1126136e+06,5
1.18e+06,1.1106648e+06,5
1.17e+06,1.1032605e+06,5
1.16e+06,1.0890115e+06,5
1.14e+06,1.0710382e+06,5
1.13e+06,1.0532855e+06,5
1.13e+06,1.0396307e+06,5
1.11e+06,1.03695075e+06,5
1.1e+06,1.0427898e+06,5
1.09e+06,1.0466254e+06,5
1.08e+06,1.0448578e+06,5
